nct_id,classification,status
NCT00000125,1,from_previous_run
NCT01529645,1,from_previous_run
NCT02923739,1,from_previous_run
NCT04029688,0,from_previous_run
NCT00702689,1,from_previous_run
NCT02371668,0,from_previous_run
NCT02222168,1,from_previous_run
NCT05098028,1,from_previous_run
NCT03362515,0,from_previous_run
NCT00970853,0,from_previous_run
NCT00790218,1,from_previous_run
NCT01530464,1,from_previous_run
NCT00258895,1,from_previous_run
NCT00000575,1,from_previous_run
NCT02382640,1,from_previous_run
NCT03762681,1,from_previous_run
NCT03643744,0,from_previous_run
NCT02273167,0,from_previous_run
NCT03486990,1,from_previous_run
NCT01153724,0,from_previous_run
NCT02031536,1,from_previous_run
NCT03610633,1,from_previous_run
NCT04151667,1,from_previous_run
NCT01936324,1,from_previous_run
NCT04320940,1,from_previous_run
NCT03110458,0,from_previous_run
NCT02490800,1,from_previous_run
NCT03414814,1,from_previous_run
NCT03831971,1,from_previous_run
NCT01894061,1,from_previous_run
NCT00989963,1,from_previous_run
NCT01047540,1,from_previous_run
NCT00732680,1,from_previous_run
NCT01766076,1,from_previous_run
NCT02693418,1,from_previous_run
NCT01960114,1,from_previous_run
NCT00857454,1,from_previous_run
NCT02315196,1,from_previous_run
NCT01783470,1,from_previous_run
NCT04714372,1,from_previous_run
NCT02509546,1,from_previous_run
NCT04077437,1,from_previous_run
NCT00922636,1,from_previous_run
NCT00988221,1,from_previous_run
NCT03536754,0,from_previous_run
NCT02871297,0,from_previous_run
NCT03524339,1,from_previous_run
NCT04571515,1,from_previous_run
NCT01162096,1,from_previous_run
NCT04355143,1,from_previous_run
NCT03077607,0,from_previous_run
NCT00845039,-1,from_previous_run
NCT00182793,1,from_previous_run
NCT01458171,1,from_previous_run
NCT01902381,0,from_previous_run
NCT01981551,1,from_previous_run
NCT00856245,1,from_previous_run
NCT00972478,1,from_previous_run
NCT03807843,1,from_previous_run
NCT02256696,0,from_previous_run
NCT03862040,0,from_previous_run
NCT00870727,1,from_previous_run
NCT00499083,1,from_previous_run
NCT00853047,1,from_previous_run
NCT02820298,1,from_previous_run
NCT01657019,1,from_previous_run
NCT00756938,0,from_previous_run
NCT00515294,1,from_previous_run
NCT02861014,1,from_previous_run
NCT00286156,1,from_previous_run
NCT00980538,1,from_previous_run
NCT01183650,1,from_previous_run
NCT00941031,1,from_previous_run
NCT03624946,1,from_previous_run
NCT02615249,1,from_previous_run
NCT02137850,1,from_previous_run
NCT01885559,0,from_previous_run
NCT03713957,1,from_previous_run
NCT05590728,1,from_previous_run
NCT02360215,1,from_previous_run
NCT04027803,1,from_previous_run
NCT01608321,1,from_previous_run
NCT02022033,1,from_previous_run
NCT04833855,0,from_previous_run
NCT01239212,1,from_previous_run
NCT00688376,0,from_previous_run
NCT02100670,0,from_previous_run
NCT03536884,1,from_previous_run
NCT02326025,1,from_previous_run
NCT01042938,1,from_previous_run
NCT00848172,1,from_previous_run
NCT04510285,0,from_previous_run
NCT02337634,1,from_previous_run
NCT05027451,1,from_previous_run
NCT02919917,1,from_previous_run
NCT03440463,1,from_previous_run
NCT01518374,1,from_previous_run
NCT04179032,1,from_previous_run
NCT03186209,1,from_previous_run
NCT03640754,0,from_previous_run
NCT04358458,0,from_previous_run
NCT02363439,1,from_previous_run
NCT04175912,1,from_previous_run
NCT00984594,1,from_previous_run
NCT00788151,1,from_previous_run
NCT00612768,1,from_previous_run
NCT02470091,1,from_previous_run
NCT02524054,0,from_previous_run
NCT04527549,1,from_previous_run
NCT02323698,1,from_previous_run
NCT01982812,1,from_previous_run
NCT00058188,1,from_previous_run
NCT00619827,1,from_previous_run
NCT03738241,-1,from_previous_run
NCT03098030,1,from_previous_run
NCT04562155,1,from_previous_run
NCT02849587,1,from_previous_run
NCT03383783,1,from_previous_run
NCT00768755,0,from_previous_run
NCT00824746,1,from_previous_run
NCT00972244,1,from_previous_run
NCT04110054,0,from_previous_run
NCT04631562,1,from_previous_run
NCT03922750,0,from_previous_run
NCT03483012,1,from_previous_run
NCT00255177,1,from_previous_run
NCT01387932,0,from_previous_run
NCT02448914,1,from_previous_run
NCT02625610,0,from_previous_run
NCT01950234,-1,from_previous_run
NCT00418951,1,from_previous_run
NCT02065557,0,from_previous_run
NCT04505592,1,from_previous_run
NCT00599924,1,from_previous_run
NCT04027946,1,from_previous_run
NCT01375608,1,from_previous_run
NCT04969861,1,from_previous_run
NCT04032093,1,from_previous_run
NCT04671901,1,from_previous_run
NCT04742400,1,from_previous_run
NCT03739684,1,from_previous_run
NCT03787680,1,from_previous_run
NCT03228433,1,from_previous_run
NCT03912831,1,from_previous_run
NCT01933464,1,from_previous_run
NCT00849108,0,from_previous_run
NCT01708278,1,from_previous_run
NCT01841593,1,from_previous_run
NCT00450801,1,from_previous_run
NCT05172544,1,from_previous_run
NCT03387514,0,from_previous_run
NCT01570387,1,from_previous_run
NCT01195415,1,from_previous_run
NCT02384239,1,from_previous_run
NCT01614990,1,from_previous_run
NCT03335163,1,from_previous_run
NCT03521479,1,from_previous_run
NCT00968864,1,from_previous_run
NCT02251041,1,from_previous_run
NCT00061932,1,from_previous_run
NCT02654587,0,from_previous_run
NCT04093362,0,from_previous_run
NCT03609853,1,from_previous_run
NCT00902668,1,from_previous_run
NCT04051944,1,from_previous_run
NCT00762476,1,from_previous_run
NCT04349072,1,from_previous_run
NCT03570476,1,from_previous_run
NCT04074759,1,from_previous_run
NCT02967133,0,from_previous_run
NCT02126579,1,from_previous_run
NCT01571596,1,from_previous_run
NCT00960804,1,from_previous_run
NCT04129944,1,from_previous_run
NCT01306058,1,from_previous_run
NCT04924660,1,from_previous_run
NCT03372057,1,from_previous_run
NCT01830595,0,from_previous_run
NCT01143636,1,from_previous_run
NCT00022516,0,from_previous_run
NCT03213626,1,from_previous_run
NCT05339334,1,from_previous_run
NCT00591786,1,from_previous_run
NCT04807777,1,from_previous_run
NCT00789828,1,from_previous_run
NCT03197766,1,from_previous_run
NCT03637517,0,from_previous_run
NCT03121352,1,from_previous_run
NCT05158140,1,from_previous_run
NCT00291447,1,from_previous_run
NCT00826540,1,from_previous_run
NCT02893553,1,from_previous_run
NCT03404843,0,from_previous_run
NCT01785459,1,from_previous_run
NCT03611075,1,from_previous_run
NCT01832402,1,from_previous_run
NCT03736967,0,from_previous_run
NCT01001377,1,from_previous_run
NCT02767869,0,from_previous_run
NCT01019317,1,from_previous_run
NCT01347112,1,from_previous_run
NCT01739933,1,from_previous_run
NCT02385097,1,from_previous_run
NCT01703988,1,from_previous_run
NCT02578901,1,from_previous_run
NCT04338074,0,from_previous_run
NCT01176981,1,from_previous_run
NCT00943722,1,from_previous_run
NCT02096744,0,from_previous_run
NCT00105157,1,from_previous_run
NCT02872116,1,from_previous_run
NCT00559104,0,from_previous_run
NCT00962585,0,from_previous_run
NCT00784719,1,from_previous_run
NCT03136497,0,from_previous_run
NCT00683644,1,from_previous_run
NCT05229406,1,from_previous_run
NCT04430855,0,from_previous_run
NCT00963547,1,from_previous_run
NCT03860753,0,from_previous_run
NCT01913314,1,from_previous_run
NCT01617083,1,from_previous_run
NCT02163759,1,from_previous_run
NCT03275389,-1,from_previous_run
NCT02486653,1,from_previous_run
NCT03721172,1,from_previous_run
NCT00936858,1,from_previous_run
NCT01177943,0,from_previous_run
NCT00844805,1,from_previous_run
NCT05279131,1,from_previous_run
NCT05188521,1,from_previous_run
NCT00739648,0,from_previous_run
NCT00190983,1,from_previous_run
NCT00265083,1,from_previous_run
NCT04567615,1,from_previous_run
NCT03310411,1,from_previous_run
NCT04801420,1,from_previous_run
NCT00129311,1,from_previous_run
NCT04442269,1,from_previous_run
NCT00790023,0,from_previous_run
NCT00868439,1,from_previous_run
NCT01647737,1,from_previous_run
NCT03179605,0,from_previous_run
NCT03739112,1,from_previous_run
NCT00736944,1,from_previous_run
NCT03067129,1,from_previous_run
NCT04266795,1,from_previous_run
NCT00583492,1,from_previous_run
NCT00839436,1,from_previous_run
NCT01638390,1,from_previous_run
NCT02878798,0,from_previous_run
NCT00586690,1,from_previous_run
NCT00051311,1,from_previous_run
NCT04029519,1,from_previous_run
NCT03027388,1,from_previous_run
NCT03441360,1,from_previous_run
NCT00386776,1,from_previous_run
NCT01026792,1,from_previous_run
NCT03001310,1,from_previous_run
NCT00038727,1,from_previous_run
NCT00879697,1,from_previous_run
NCT01678131,1,from_previous_run
NCT01575756,1,from_previous_run
NCT03793010,0,from_previous_run
NCT02320149,0,from_previous_run
NCT03250182,1,from_previous_run
NCT01614210,1,from_previous_run
NCT03655444,1,from_previous_run
NCT01066026,1,from_previous_run
NCT01183312,0,from_previous_run
NCT03252015,1,from_previous_run
NCT04377659,0,from_previous_run
NCT00765999,1,from_previous_run
NCT05687903,1,from_previous_run
NCT00245570,1,from_previous_run
NCT02619682,1,from_previous_run
NCT00994890,1,from_previous_run
NCT04923776,0,from_previous_run
NCT03777657,1,from_previous_run
NCT03519386,0,from_previous_run
NCT02885311,1,from_previous_run
NCT00003477,1,from_previous_run
NCT00840450,1,from_previous_run
NCT04355728,1,from_previous_run
NCT02071810,1,from_previous_run
NCT03284723,0,from_previous_run
NCT00863330,1,from_previous_run
NCT03726658,0,from_previous_run
NCT02375555,1,from_previous_run
NCT00892775,1,from_previous_run
NCT00872521,0,from_previous_run
NCT03520842,1,from_previous_run
NCT00824655,1,from_previous_run
NCT04576455,0,from_previous_run
NCT02777242,1,from_previous_run
NCT01678976,1,from_previous_run
NCT05161806,1,from_previous_run
NCT04625062,0,from_previous_run
NCT02974088,1,from_previous_run
NCT01744782,1,from_previous_run
NCT04158739,1,from_previous_run
NCT00258206,1,from_previous_run
NCT03707041,1,from_previous_run
NCT04071366,1,from_previous_run
NCT00603590,1,from_previous_run
NCT00633126,1,from_previous_run
NCT02483000,-1,from_previous_run
NCT00607880,1,from_previous_run
NCT04716933,1,from_previous_run
NCT04118127,1,from_previous_run
NCT02534844,1,from_previous_run
NCT03395314,1,from_previous_run
NCT05457491,1,from_previous_run
NCT03307785,1,from_previous_run
NCT02545907,1,from_previous_run
NCT00777049,1,from_previous_run
NCT03861143,1,from_previous_run
NCT03062280,1,from_previous_run
NCT04910152,1,from_previous_run
NCT00879229,0,from_previous_run
NCT04820686,1,from_previous_run
NCT01684202,1,from_previous_run
NCT01120899,1,from_previous_run
NCT00719355,1,from_previous_run
NCT01155999,1,from_previous_run
NCT00982553,0,from_previous_run
NCT03101566,1,from_previous_run
NCT00138151,1,from_previous_run
NCT04032704,1,from_previous_run
NCT03631641,1,from_previous_run
NCT01054443,0,from_previous_run
NCT00243919,0,from_previous_run
NCT00470366,1,from_previous_run
NCT00330343,1,from_previous_run
NCT02794285,1,from_previous_run
NCT01756300,1,from_previous_run
NCT00906503,1,from_previous_run
NCT02032823,1,from_previous_run
NCT01670500,1,from_previous_run
NCT05047640,1,from_previous_run
NCT04737278,0,from_previous_run
NCT02544750,1,from_previous_run
NCT03065400,1,from_previous_run
NCT02991898,1,from_previous_run
NCT00572039,0,from_previous_run
NCT00576979,1,from_previous_run
NCT01192152,0,from_previous_run
NCT00834340,0,from_previous_run
NCT00975884,1,from_previous_run
NCT01212952,1,from_previous_run
NCT03420222,0,from_previous_run
NCT02953314,1,from_previous_run
NCT05489328,1,from_previous_run
NCT01050816,1,from_previous_run
NCT02819635,1,from_previous_run
NCT00273910,1,from_previous_run
NCT01411774,1,from_previous_run
NCT05136898,1,from_previous_run
NCT02717455,1,from_previous_run
NCT01818284,1,from_previous_run
NCT00511147,1,from_previous_run
NCT04238481,1,from_previous_run
NCT00331552,1,from_previous_run
NCT01468207,1,from_previous_run
NCT01341301,1,from_previous_run
NCT04417361,1,from_previous_run
NCT02366728,0,from_previous_run
NCT05249569,1,from_previous_run
NCT01103245,1,from_previous_run
NCT00457015,1,from_previous_run
NCT00036738,1,from_previous_run
NCT00796549,1,from_previous_run
NCT00003476,1,from_previous_run
NCT00872170,0,from_previous_run
NCT00929240,1,from_previous_run
NCT00948753,1,from_previous_run
NCT02164422,1,from_previous_run
NCT00426855,1,from_previous_run
NCT04171141,0,from_previous_run
NCT02899299,1,from_previous_run
NCT03269344,0,from_previous_run
NCT02323334,1,from_previous_run
NCT00934921,0,from_previous_run
NCT00792623,1,from_previous_run
NCT01119131,0,from_previous_run
NCT01670279,1,from_previous_run
NCT01592045,1,from_previous_run
NCT01987596,0,from_previous_run
NCT01732692,0,from_previous_run
NCT01937975,1,from_previous_run
NCT03340961,1,from_previous_run
NCT00962091,0,from_previous_run
NCT03162224,1,from_previous_run
NCT02634684,1,from_previous_run
NCT02488070,1,from_previous_run
NCT03805594,1,from_previous_run
NCT03439280,1,from_previous_run
NCT00064662,1,from_previous_run
NCT00800865,1,from_previous_run
NCT00783198,1,from_previous_run
NCT02406092,1,from_previous_run
NCT00014560,1,from_previous_run
NCT02468674,0,from_previous_run
NCT02828241,1,from_previous_run
NCT03759587,1,from_previous_run
NCT00830180,-1,from_previous_run
NCT02316353,1,from_previous_run
NCT00864227,1,from_previous_run
NCT02448368,1,from_previous_run
NCT03498521,1,from_previous_run
NCT03515824,-1,from_previous_run
NCT03656510,0,from_previous_run
NCT04112316,1,from_previous_run
NCT00895232,1,from_previous_run
NCT00101400,1,from_previous_run
NCT03546816,0,from_previous_run
NCT03684265,1,from_previous_run
NCT00848718,1,from_previous_run
NCT00881621,0,from_previous_run
NCT02464657,1,from_previous_run
NCT00069953,1,from_previous_run
NCT00567112,0,from_previous_run
NCT00995150,1,from_previous_run
NCT02440308,1,from_previous_run
NCT00429923,1,from_previous_run
NCT02466685,0,from_previous_run
NCT00001277,1,from_previous_run
NCT00758589,1,from_previous_run
NCT01103479,0,from_previous_run
NCT00811798,1,from_previous_run
NCT00215553,0,from_previous_run
NCT03395197,1,from_previous_run
NCT01465659,1,from_previous_run
NCT00691678,1,from_previous_run
NCT01448824,0,from_previous_run
NCT04318093,1,from_previous_run
NCT03591874,0,from_previous_run
NCT04552223,1,from_previous_run
NCT00698009,1,from_previous_run
NCT05172050,0,from_previous_run
NCT00739999,0,from_previous_run
NCT01100255,1,from_previous_run
NCT03299686,0,from_previous_run
NCT00101816,1,from_previous_run
NCT01037244,1,from_previous_run
NCT02155543,1,from_previous_run
NCT01364389,0,from_previous_run
NCT00999466,1,from_previous_run
NCT00882518,1,from_previous_run
NCT00299975,1,from_previous_run
NCT03358147,1,from_previous_run
NCT03953079,1,from_previous_run
NCT03491215,1,from_previous_run
NCT02654990,1,from_previous_run
NCT04882072,0,from_previous_run
NCT00067808,1,from_previous_run
NCT02730819,1,from_previous_run
NCT01440517,1,from_previous_run
NCT00801632,1,from_previous_run
NCT00960297,1,from_previous_run
NCT05677347,1,from_previous_run
NCT04700449,1,from_previous_run
NCT04011033,1,from_previous_run
NCT01221623,1,from_previous_run
NCT02558231,0,from_previous_run
NCT01120964,1,from_previous_run
NCT00829933,0,from_previous_run
NCT00931762,1,from_previous_run
NCT05486065,0,from_previous_run
NCT03525600,0,from_previous_run
NCT03110770,-1,from_previous_run
NCT00912002,1,from_previous_run
NCT03058796,1,from_previous_run
NCT01430091,1,from_previous_run
NCT03304054,0,from_previous_run
NCT03760081,1,from_previous_run
NCT03733119,1,from_previous_run
NCT00988559,1,from_previous_run
NCT03123913,1,from_previous_run
NCT04949490,1,from_previous_run
NCT05513053,1,from_previous_run
NCT00619060,1,from_previous_run
NCT04617847,0,from_previous_run
NCT03079531,1,from_previous_run
NCT01197612,1,from_previous_run
NCT02969317,1,from_previous_run
NCT00203203,1,from_previous_run
NCT03483506,1,from_previous_run
NCT00799604,1,from_previous_run
NCT01327495,1,from_previous_run
